rank,amount_cumulative_yen,pick_list,M01 エクアドル vs ドイツ,M02 日本 vs スウェーデン,M03 ウルグアイ vs スペイン,M04 コロンビア vs ポルトガル,M05 アルジェリア vs オーストリア,M06 チュニジア vs オランダ,M07 パラグアイ vs オーストラリア,M08 ノルウェー vs フランス,M09 パナマ vs イングランド,M10 コンゴ民主共和国 vs ウズベキスタン,M11 ヨルダン vs アルゼンチン,M12 ニュージーランド vs ベルギー,M13 クロアチア vs ガーナ,signature,match_1,match_2,match_3,match_4,match_5,match_6,match_7,match_8,match_9,match_10,match_11,match_12,match_13,bucket,source_rank,unit_count,proxy_score,note
165,16500,2 0 2 1 2 2 0 2 2 2 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2021220222221,2,0,2,1,2,2,0,2,2,2,2,2,1,direct,165,1,-7.154820,重複なしの直接購入行。1行を1口だけ買う。
166,16600,2 1 2 1 2 2 1 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2121221020221,2,1,2,1,2,2,1,0,2,0,2,2,1,direct,166,1,-7.162754,重複なしの直接購入行。1行を1口だけ買う。
167,16700,2 1 2 0 0 2 0 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,0: 引き分け,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120020020221,2,1,2,0,0,2,0,0,2,0,2,2,1,direct,167,1,-7.162911,重複なしの直接購入行。1行を1口だけ買う。
168,16800,2 1 2 1 2 2 0 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2121220021221,2,1,2,1,2,2,0,0,2,1,2,2,1,direct,168,1,-7.172040,重複なしの直接購入行。1行を1口だけ買う。
169,16900,2 1 2 2 0 2 1 2 2 0 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122021220220,2,1,2,2,0,2,1,2,2,0,2,2,0,direct,169,1,-7.174285,重複なしの直接購入行。1行を1口だけ買う。
170,17000,2 0 2 2 0 2 2 2 2 2 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2022022222221,2,0,2,2,0,2,2,2,2,2,2,2,1,direct,170,1,-7.175424,重複なしの直接購入行。1行を1口だけ買う。
171,17100,2 1 0 0 0 2 2 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100022220221,2,1,0,0,0,2,2,2,2,0,2,2,1,direct,171,1,-7.178142,重複なしの直接購入行。1行を1口だけ買う。
172,17200,2 1 0 0 2 2 0 2 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100220222221,2,1,0,0,2,2,0,2,2,2,2,2,1,direct,172,1,-7.180595,重複なしの直接購入行。1行を1口だけ買う。
173,17300,2 1 2 0 0 2 1 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2120021221220,2,1,2,0,0,2,1,2,2,1,2,2,0,direct,173,1,-7.180887,重複なしの直接購入行。1行を1口だけ買う。
174,17400,2 1 2 2 0 2 0 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122020221220,2,1,2,2,0,2,0,2,2,1,2,2,0,direct,174,1,-7.183571,重複なしの直接購入行。1行を1口だけ買う。
175,17500,2 1 2 2 2 2 1 0 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122221022221,2,1,2,2,2,2,1,0,2,2,2,2,1,direct,175,1,-7.185811,重複なしの直接購入行。1行を1口だけ買う。
176,17600,2 1 0 1 2 2 2 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2101222221221,2,1,0,1,2,2,2,2,2,1,2,2,1,direct,176,1,-7.187272,重複なしの直接購入行。1行を1口だけ買う。
177,17700,2 1 2 2 0 2 2 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122022021221,2,1,2,2,0,2,2,0,2,1,2,2,1,direct,177,1,-7.192645,重複なしの直接購入行。1行を1口だけ買う。
178,17800,2 1 2 1 2 2 0 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2121220020221,2,1,2,1,2,2,0,0,2,0,2,2,1,direct,178,1,-7.198259,重複なしの直接購入行。1行を1口だけ買う。
179,17900,2 1 2 0 0 2 1 2 2 0 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2120021220220,2,1,2,0,0,2,1,2,2,0,2,2,0,direct,179,1,-7.207106,重複なしの直接購入行。1行を1口だけ買う。
180,18000,2 0 2 0 0 2 2 2 2 2 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2020022222221,2,0,2,0,0,2,2,2,2,2,2,2,1,direct,180,1,-7.208245,重複なしの直接購入行。1行を1口だけ買う。
181,18100,2 1 2 2 0 2 0 2 2 0 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122020220220,2,1,2,2,0,2,0,2,2,0,2,2,0,direct,181,1,-7.209790,重複なしの直接購入行。1行を1口だけ買う。
182,18200,2 1 0 1 2 2 2 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2101222220221,2,1,0,1,2,2,2,2,2,0,2,2,1,direct,182,1,-7.213490,重複なしの直接購入行。1行を1口だけ買う。
183,18300,2 1 2 1 2 2 1 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2121221221220,2,1,2,1,2,2,1,2,2,1,2,2,0,direct,183,1,-7.216235,重複なしの直接購入行。1行を1口だけ買う。
184,18400,2 1 2 0 0 2 0 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2120020221220,2,1,2,0,0,2,0,2,2,1,2,2,0,direct,184,1,-7.216392,重複なしの直接購入行。1行を1口だけ買う。
185,18500,2 1 2 0 2 2 1 0 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120221022221,2,1,2,0,2,2,1,0,2,2,2,2,1,direct,185,1,-7.218632,重複なしの直接購入行。1行を1口だけ買う。
186,18600,2 1 2 2 0 2 2 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122022020221,2,1,2,2,0,2,2,0,2,0,2,2,1,direct,186,1,-7.218864,重複なしの直接購入行。1行を1口だけ買う。
187,18700,2 1 2 2 2 2 0 0 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,0: 引き分け,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122220022221,2,1,2,2,2,2,0,0,2,2,2,2,1,direct,187,1,-7.221316,重複なしの直接購入行。1行を1口だけ買う。
188,18800,0 1 2 2 2 2 1 2 2 1 2 2 1,0: 引き分け,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,0122221221221,0,1,2,2,2,2,1,2,2,1,2,2,1,direct,188,1,-7.221348,重複なしの直接購入行。1行を1口だけ買う。
189,18900,2 1 2 0 0 2 2 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120022021221,2,1,2,0,0,2,2,0,2,1,2,2,1,direct,189,1,-7.225466,重複なしの直接購入行。1行を1口だけ買う。
190,19000,2 1 0 2 2 2 2 2 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102222222221,2,1,0,2,2,2,2,2,2,2,2,2,1,direct,190,1,-7.236547,重複なしの直接購入行。1行を1口だけ買う。
191,19100,2 1 2 1 2 2 1 2 2 0 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2121221220220,2,1,2,1,2,2,1,2,2,0,2,2,0,direct,191,1,-7.242453,重複なしの直接購入行。1行を1口だけ買う。
192,19200,2 1 2 0 0 2 0 2 2 0 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2120020220220,2,1,2,0,0,2,0,2,2,0,2,2,0,direct,192,1,-7.242611,重複なしの直接購入行。1行を1口だけ買う。
193,19300,2 0 2 1 2 2 2 2 2 2 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2021222222221,2,0,2,1,2,2,2,2,2,2,2,2,1,direct,193,1,-7.243593,重複なしの直接購入行。1行を1口だけ買う。
194,19400,0 1 2 2 2 2 1 2 2 0 2 2 1,0: 引き分け,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,0122221220221,0,1,2,2,2,2,1,2,2,0,2,2,1,direct,194,1,-7.247566,重複なしの直接購入行。1行を1口だけ買う。
195,19500,2 1 2 0 0 2 2 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120022020221,2,1,2,0,0,2,2,0,2,0,2,2,1,direct,195,1,-7.251685,重複なしの直接購入行。1行を1口だけ買う。
196,19600,2 1 2 1 2 2 0 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2121220221220,2,1,2,1,2,2,0,2,2,1,2,2,0,direct,196,1,-7.251740,重複なしの直接購入行。1行を1口だけ買う。
197,19700,2 1 2 0 2 2 0 0 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,0: 引き分け,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120220022221,2,1,2,0,2,2,0,0,2,2,2,2,1,direct,197,1,-7.254137,重複なしの直接購入行。1行を1口だけ買う。
198,19800,0 1 2 0 2 2 1 2 2 1 2 2 1,0: 引き分け,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,0120221221221,0,1,2,0,2,2,1,2,2,1,2,2,1,direct,198,1,-7.254169,重複なしの直接購入行。1行を1口だけ買う。
199,19900,0 1 2 2 2 2 0 2 2 1 2 2 1,0: 引き分け,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,0122220221221,0,1,2,2,2,2,0,2,2,1,2,2,1,direct,199,1,-7.256853,重複なしの直接購入行。1行を1口だけ買う。
200,20000,2 1 2 1 2 2 2 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2121222021221,2,1,2,1,2,2,2,0,2,1,2,2,1,direct,200,1,-7.260814,重複なしの直接購入行。1行を1口だけ買う。
